timestamp,sensor,value
2026-02-20T05:00:00,S2,28.402
2026-02-20T05:00:00,S3,5.292
2026-02-20T05:00:00,S4,7.127
2026-02-20T05:05:00,S1,18.347
2026-02-20T05:05:00,S2,27.957
2026-02-20T05:05:00,S3,5.42
2026-02-20T05:05:00,S4,7.088
2026-02-20T05:10:00,S1,18.487
2026-02-20T05:10:00,S2,28.689
2026-02-20T05:10:00,S3,5.422
2026-02-20T05:10:00,S4,7.16
2026-02-20T05:15:00,S1,19.237
2026-02-20T05:15:00,S2,28.16
2026-02-20T05:15:00,S3,5.216
2026-02-20T05:15:00,S4,7.203
2026-02-20T05:20:00,S1,18.81
2026-02-20T05:20:00,S2,28.441
2026-02-20T05:20:00,S3,5.439
2026-02-20T05:20:00,S4,7.159
2026-02-20T05:25:00,S1,19.115
2026-02-20T05:25:00,S2,29.58
2026-02-20T05:25:00,S3,5.283
2026-02-20T05:25:00,S4,7.181
2026-02-20T05:30:00,S1,19.008
2026-02-20T05:30:00,S2,28.778
2026-02-20T05:30:00,S3,5.459
2026-02-20T05:30:00,S4,7.163
2026-02-20T05:35:00,S1,19.208
2026-02-20T05:35:00,S2,29.191
2026-02-20T05:35:00,S3,5.31
2026-02-20T05:35:00,S4,7.099
2026-02-20T05:40:00,S1,18.685
2026-02-20T05:40:00,S2,27.874
2026-02-20T05:40:00,S3,5.506
2026-02-20T05:40:00,S4,7.089
2026-02-20T05:45:00,S1,19.003
2026-02-20T05:45:00,S2,28.684
2026-02-20T05:45:00,S3,5.368
2026-02-20T05:45:00,S4,7.187
2026-02-20T05:50:00,S1,19.411
2026-02-20T05:50:00,S2,28.596
2026-02-20T05:50:00,S3,5.332
2026-02-20T05:50:00,S4,7.164
2026-02-20T05:55:00,S1,19.051
2026-02-20T05:55:00,S2,29.63
2026-02-20T05:55:00,S3,5.386
2026-02-20T05:55:00,S4,7.189
2026-02-20T06:00:00,S1,19.398
2026-02-20T06:00:00,S2,29.483
2026-02-20T06:00:00,S3,5.363
2026-02-20T06:00:00,S4,7.091
2026-02-20T06:05:00,S1,19.332
2026-02-20T06:05:00,S2,28.709
2026-02-20T06:05:00,S3,5.308
2026-02-20T06:05:00,S4,7.188
2026-02-20T06:10:00,S1,19.652
2026-02-20T06:10:00,S2,29.058
2026-02-20T06:10:00,S3,5.377
2026-02-20T06:10:00,S4,7.246
2026-02-20T06:15:00,S1,19.327
2026-02-20T06:15:00,S2,30.266
2026-02-20T06:15:00,S3,5.398
2026-02-20T06:15:00,S4,7.076
2026-02-20T06:20:00,S1,19.531
2026-02-20T06:20:00,S2,29.312
2026-02-20T06:20:00,S3,5.458
2026-02-20T06:20:00,S4,7.2
2026-02-20T06:25:00,S1,19.242
2026-02-20T06:25:00,S2,28.634
2026-02-20T06:25:00,S3,5.339
2026-02-20T06:25:00,S4,7.126
2026-02-20T06:30:00,S1,19.109
2026-02-20T06:30:00,S2,29.493
2026-02-20T06:30:00,S3,5.49
2026-02-20T06:30:00,S4,7.191
2026-02-20T06:35:00,S1,18.915
2026-02-20T06:35:00,S2,29.471
2026-02-20T06:35:00,S3,5.453
2026-02-20T06:35:00,S4,7.143
2026-02-20T06:40:00,S1,19.307
2026-02-20T06:40:00,S2,29.32
2026-02-20T06:40:00,S3,5.295
2026-02-20T06:40:00,S4,7.208
2026-02-20T06:45:00,S1,19.331
2026-02-20T06:45:00,S2,29.543
2026-02-20T06:45:00,S3,5.288
2026-02-20T06:45:00,S4,7.156
2026-02-20T06:50:00,S1,19.644
2026-02-20T06:50:00,S2,29.227
2026-02-20T06:50:00,S3,5.497
2026-02-20T06:50:00,S4,7.16
2026-02-20T06:55:00,S1,19.488
2026-02-20T06:55:00,S2,29.854
2026-02-20T06:55:00,S3,5.246
2026-02-20T06:55:00,S4,7.094
2026-02-20T07:00:00,S1,18.891
2026-02-20T07:00:00,S2,30.041
2026-02-20T07:00:00,S3,5.316
2026-02-20T07:00:00,S4,7.312
2026-02-20T07:05:00,S1,19.243
2026-02-20T07:05:00,S2,29.594
2026-02-20T07:05:00,S3,5.483
2026-02-20T07:05:00,S4,7.287
2026-02-20T07:10:00,S1,20.177
2026-02-20T07:10:00,S2,30.091
2026-02-20T07:10:00,S3,5.442
2026-02-20T07:10:00,S4,7.218
2026-02-20T07:15:00,S1,19.741
2026-02-20T07:15:00,S2,29.335
2026-02-20T07:15:00,S3,5.294
2026-02-20T07:15:00,S4,7.19
2026-02-20T07:20:00,S1,19.422
2026-02-20T07:20:00,S2,29.414
2026-02-20T07:20:00,S3,5.415
2026-02-20T07:20:00,S4,7.24
2026-02-20T07:25:00,S1,19.523
2026-02-20T07:25:00,S2,30.317
2026-02-20T07:25:00,S3,5.268
2026-02-20T07:25:00,S4,7.184
2026-02-20T07:30:00,S1,19.252
2026-02-20T07:30:00,S2,28.845
2026-02-20T07:30:00,S3,5.352
2026-02-20T07:30:00,S4,7.189
2026-02-20T07:35:00,S1,20.042
2026-02-20T07:35:00,S2,30.001
2026-02-20T07:35:00,S3,5.276
2026-02-20T07:35:00,S4,7.289
2026-02-20T07:40:00,S1,19.948
2026-02-20T07:40:00,S2,30.01
2026-02-20T07:40:00,S3,5.34
2026-02-20T07:40:00,S4,7.15
2026-02-20T07:45:00,S1,19.398
2026-02-20T07:45:00,S2,30.268
2026-02-20T07:45:00,S3,5.508
2026-02-20T07:45:00,S4,7.277
2026-02-20T07:50:00,S1,19.363
2026-02-20T07:50:00,S2,29.302
2026-02-20T07:50:00,S3,5.367
2026-02-20T07:50:00,S4,7.112
2026-02-20T07:55:00,S1,19.653
2026-02-20T07:55:00,S2,29.768
2026-02-20T07:55:00,S3,5.318
2026-02-20T07:55:00,S4,7.122
2026-02-20T08:00:00,S1,19.723
2026-02-20T08:00:00,S2,29.621
2026-02-20T08:00:00,S3,5.26
2026-02-20T08:00:00,S4,7.06
2026-02-20T08:05:00,S1,19.537
2026-02-20T08:05:00,S2,30.683
2026-02-20T08:05:00,S3,5.485
2026-02-20T08:05:00,S4,7.181
2026-02-20T08:10:00,S1,19.338
2026-02-20T08:10:00,S2,30.121
2026-02-20T08:10:00,S3,5.271
2026-02-20T08:10:00,S4,7.22
2026-02-20T08:15:00,S1,19.818
2026-02-20T08:15:00,S2,30.486
2026-02-20T08:15:00,S3,5.342
2026-02-20T08:15:00,S4,7.196
2026-02-20T08:20:00,S1,19.243
2026-02-20T08:20:00,S2,29.584
2026-02-20T08:20:00,S3,5.33
2026-02-20T08:20:00,S4,7.225
2026-02-20T08:25:00,S1,19.869
2026-02-20T08:25:00,S2,29.615
2026-02-20T08:25:00,S3,5.466
2026-02-20T08:25:00,S4,7.194
2026-02-20T08:30:00,S1,19.539
2026-02-20T08:30:00,S2,29.66
2026-02-20T08:30:00,S3,5.151
2026-02-20T08:30:00,S4,7.252
2026-02-20T08:35:00,S1,19.801
2026-02-20T08:35:00,S2,29.888
2026-02-20T08:35:00,S3,5.348
2026-02-20T08:35:00,S4,7.234
2026-02-20T08:40:00,S1,18.993
2026-02-20T08:40:00,S2,29.794
2026-02-20T08:40:00,S3,5.404
2026-02-20T08:40:00,S4,7.146
2026-02-20T08:45:00,S1,19.637
2026-02-20T08:45:00,S2,29.438
2026-02-20T08:45:00,S3,5.376
2026-02-20T08:45:00,S4,7.208
2026-02-20T08:50:00,S1,18.963
2026-02-20T08:50:00,S2,30.588
2026-02-20T08:50:00,S3,5.277
2026-02-20T08:50:00,S4,7.169
2026-02-20T08:55:00,S1,19.591
2026-02-20T08:55:00,S2,30.595
2026-02-20T08:55:00,S3,5.252
2026-02-20T08:55:00,S4,7.213
2026-02-20T09:00:00,S1,19.662
2026-02-20T09:00:00,S2,30.402
2026-02-20T09:00:00,S3,5.345
2026-02-20T09:00:00,S4,7.192
2026-02-20T09:05:00,S1,19.213
2026-02-20T09:05:00,S2,30.141
2026-02-20T09:05:00,S3,5.243
2026-02-20T09:05:00,S4,7.064
2026-02-20T09:10:00,S1,19.645
2026-02-20T09:10:00,S2,30.519
2026-02-20T09:10:00,S3,5.137
2026-02-20T09:10:00,S4,7.159
2026-02-20T09:15:00,S1,19.698
2026-02-20T09:15:00,S2,31.047
2026-02-20T09:15:00,S3,5.325
2026-02-20T09:15:00,S4,7.173
2026-02-20T09:20:00,S1,19.405
2026-02-20T09:20:00,S2,30.748
2026-02-20T09:20:00,S3,5.268
2026-02-20T09:20:00,S4,7.17
2026-02-20T09:25:00,S1,19.286
2026-02-20T09:25:00,S2,29.707
2026-02-20T09:25:00,S3,5.327
2026-02-20T09:25:00,S4,7.29
2026-02-20T09:30:00,S1,19.554
2026-02-20T09:30:00,S2,30.027
2026-02-20T09:30:00,S3,5.291
2026-02-20T09:30:00,S4,7.131
2026-02-20T09:35:00,S1,19.735
2026-02-20T09:35:00,S2,30.11
2026-02-20T09:35:00,S3,5.296
2026-02-20T09:35:00,S4,7.368
2026-02-20T09:40:00,S1,19.514
2026-02-20T09:40:00,S2,29.81
2026-02-20T09:40:00,S3,5.273
2026-02-20T09:40:00,S4,7.265
2026-02-20T09:45:00,S1,19.431
2026-02-20T09:45:00,S2,29.502
2026-02-20T09:45:00,S3,5.378
2026-02-20T09:45:00,S4,7.174
2026-02-20T09:50:00,S1,20.029
2026-02-20T09:50:00,S2,30.636
2026-02-20T09:50:00,S3,5.265
2026-02-20T09:50:00,S4,7.27
2026-02-20T09:55:00,S1,19.378
2026-02-20T09:55:00,S2,30.533
2026-02-20T09:55:00,S3,5.336
2026-02-20T09:55:00,S4,7.163
2026-02-20T10:00:00,S1,19.108
2026-02-20T10:00:00,S2,30.611
2026-02-20T10:00:00,S3,5.267
2026-02-20T10:00:00,S4,7.184
2026-02-20T10:05:00,S1,18.978
2026-02-20T10:05:00,S2,30.334
2026-02-20T10:05:00,S3,5.455
2026-02-20T10:05:00,S4,7.15
2026-02-20T10:10:00,S1,19.299
2026-02-20T10:10:00,S2,30.775
2026-02-20T10:10:00,S3,5.279
2026-02-20T10:10:00,S4,7.225
2026-02-20T10:15:00,S1,18.895
2026-02-20T10:15:00,S2,30.326
2026-02-20T10:15:00,S3,5.267
2026-02-20T10:15:00,S4,7.251
2026-02-20T10:20:00,S1,19.659
2026-02-20T10:20:00,S2,31.292
2026-02-20T10:20:00,S3,5.324
2026-02-20T10:20:00,S4,7.216
2026-02-20T10:25:00,S1,19.286
2026-02-20T10:25:00,S2,29.959
2026-02-20T10:25:00,S3,5.301
2026-02-20T10:25:00,S4,7.184
2026-02-20T10:30:00,S1,19.251
2026-02-20T10:30:00,S2,30.702
2026-02-20T10:30:00,S3,5.189
2026-02-20T10:30:00,S4,7.254
2026-02-20T10:35:00,S1,19.627
2026-02-20T10:35:00,S2,30.045
2026-02-20T10:35:00,S3,5.096
2026-02-20T10:35:00,S4,7.165
2026-02-20T10:40:00,S1,19.592
2026-02-20T10:40:00,S2,30.076
2026-02-20T10:40:00,S3,5.181
2026-02-20T10:40:00,S4,7.169
2026-02-20T10:45:00,S1,19.404
2026-02-20T10:45:00,S2,30.319
2026-02-20T10:45:00,S3,5.238
2026-02-20T10:45:00,S4,7.174
2026-02-20T10:50:00,S1,18.944
2026-02-20T10:50:00,S2,29.644
2026-02-20T10:50:00,S3,5.382
2026-02-20T10:50:00,S4,7.175
2026-02-20T10:55:00,S1,19.477
2026-02-20T10:55:00,S2,30.728
2026-02-20T10:55:00,S3,5.328
2026-02-20T10:55:00,S4,7.167
2026-02-20T11:00:00,S1,19.161
2026-02-20T11:00:00,S2,30.016
2026-02-20T11:00:00,S3,5.171
2026-02-20T11:00:00,S4,7.203
2026-02-20T11:05:00,S1,18.576
2026-02-20T11:05:00,S2,30.543
2026-02-20T11:05:00,S3,5.201
2026-02-20T11:05:00,S4,7.195
2026-02-20T11:10:00,S1,19.055
2026-02-20T11:10:00,S2,29.874
2026-02-20T11:10:00,S3,5.281
2026-02-20T11:10:00,S4,7.159
2026-02-20T11:15:00,S1,19.228
2026-02-20T11:15:00,S2,29.364
2026-02-20T11:15:00,S3,5.239
2026-02-20T11:15:00,S4,7.278
2026-02-20T11:20:00,S1,18.539
2026-02-20T11:20:00,S2,29.644
2026-02-20T11:20:00,S3,5.265
2026-02-20T11:20:00,S4,7.188
2026-02-20T11:25:00,S1,18.977
2026-02-20T11:25:00,S2,30.146
2026-02-20T11:25:00,S3,5.27
2026-02-20T11:25:00,S4,7.232
2026-02-20T11:30:00,S1,18.962
2026-02-20T11:30:00,S2,29.794
2026-02-20T11:30:00,S3,5.268
2026-02-20T11:30:00,S4,7.269
2026-02-20T11:35:00,S1,18.736
2026-02-20T11:35:00,S2,29.439
2026-02-20T11:35:00,S3,5.298
2026-02-20T11:35:00,S4,7.166
2026-02-20T11:40:00,S1,17.985
2026-02-20T11:40:00,S2,30.233
2026-02-20T11:40:00,S3,5.162
2026-02-20T11:40:00,S4,7.165
2026-02-20T11:45:00,S1,18.825
2026-02-20T11:45:00,S2,29.911
2026-02-20T11:45:00,S3,5.256
2026-02-20T11:45:00,S4,7.145
2026-02-20T11:50:00,S1,18.85
2026-02-20T11:50:00,S2,29.68
2026-02-20T11:50:00,S3,5.253
2026-02-20T11:50:00,S4,7.195
2026-02-20T11:55:00,S1,18.304
2026-02-20T11:55:00,S2,30.257
2026-02-20T11:55:00,S3,5.146
2026-02-20T11:55:00,S4,7.202
2026-02-20T12:00:00,S1,18.721
2026-02-20T12:00:00,S2,30.565
2026-02-20T12:00:00,S3,5.166
2026-02-20T12:00:00,S4,7.142
2026-02-20T12:05:00,S1,18.546
2026-02-20T12:05:00,S2,29.57
2026-02-20T12:05:00,S3,5.243
2026-02-20T12:05:00,S4,7.076
2026-02-20T12:10:00,S1,18.143
2026-02-20T12:10:00,S2,29.194
2026-02-20T12:10:00,S3,5.249
2026-02-20T12:10:00,S4,7.239
2026-02-20T12:15:00,S1,18.434
2026-02-20T12:15:00,S2,29.565
2026-02-20T12:15:00,S3,5.174
2026-02-20T12:15:00,S4,7.209
2026-02-20T12:20:00,S1,18.105
2026-02-20T12:20:00,S2,29.714
2026-02-20T12:20:00,S3,5.241
2026-02-20T12:20:00,S4,7.173
2026-02-20T12:25:00,S1,18.454
2026-02-20T12:25:00,S2,30.022
2026-02-20T12:25:00,S3,4.941
2026-02-20T12:25:00,S4,7.179
2026-02-20T12:30:00,S1,18.116
2026-02-20T12:30:00,S2,28.712
2026-02-20T12:30:00,S3,5.193
2026-02-20T12:30:00,S4,7.21
2026-02-20T12:35:00,S1,18.253
2026-02-20T12:35:00,S2,29.927
2026-02-20T12:35:00,S3,5.276
2026-02-20T12:35:00,S4,7.204
2026-02-20T12:40:00,S1,18.832
2026-02-20T12:40:00,S2,29.795
2026-02-20T12:40:00,S3,5.147
2026-02-20T12:40:00,S4,7.055
2026-02-20T12:45:00,S1,18.128
2026-02-20T12:45:00,S2,29.042
2026-02-20T12:45:00,S3,5.31
2026-02-20T12:45:00,S4,7.123
2026-02-20T12:50:00,S1,18.213
2026-02-20T12:50:00,S2,29.63
2026-02-20T12:50:00,S3,5.134
2026-02-20T12:50:00,S4,7.214
2026-02-20T12:55:00,S1,17.907
2026-02-20T12:55:00,S2,29.429
2026-02-20T12:55:00,S3,5.066
2026-02-20T12:55:00,S4,7.06
2026-02-20T13:00:00,S1,17.866
2026-02-20T13:00:00,S2,29.283
2026-02-20T13:00:00,S3,5.085
2026-02-20T13:00:00,S4,7.088
2026-02-20T13:05:00,S1,17.542
2026-02-20T13:05:00,S2,29.22
2026-02-20T13:05:00,S3,4.994
2026-02-20T13:05:00,S4,7.157
2026-02-20T13:10:00,S1,18.018
2026-02-20T13:10:00,S2,28.558
2026-02-20T13:10:00,S3,5.084
2026-02-20T13:10:00,S4,7.078
2026-02-20T13:15:00,S1,18.054
2026-02-20T13:15:00,S2,29.773
2026-02-20T13:15:00,S3,4.953
2026-02-20T13:15:00,S4,7.118
2026-02-20T13:20:00,S1,17.84
2026-02-20T13:20:00,S2,29.428
2026-02-20T13:20:00,S3,5.115
2026-02-20T13:20:00,S4,7.071
2026-02-20T13:25:00,S1,17.738
2026-02-20T13:25:00,S2,28.722
2026-02-20T13:25:00,S3,5.178
2026-02-20T13:25:00,S4,7.106
2026-02-20T13:30:00,S1,18.468
2026-02-20T13:30:00,S2,180.0
2026-02-20T13:30:00,S3,5.03
2026-02-20T13:30:00,S4,7.026
2026-02-20T13:35:00,S1,17.125
2026-02-20T13:35:00,S2,28.274
2026-02-20T13:35:00,S3,5.103
2026-02-20T13:35:00,S4,7.123
2026-02-20T13:40:00,S1,17.155
2026-02-20T13:40:00,S2,29.342
2026-02-20T13:40:00,S3,5.037
2026-02-20T13:40:00,S4,7.101
2026-02-20T13:45:00,S1,18.225
2026-02-20T13:45:00,S2,29.294
2026-02-20T13:45:00,S3,5.049
2026-02-20T13:45:00,S4,7.046
2026-02-20T13:50:00,S1,16.86
2026-02-20T13:50:00,S2,28.518
2026-02-20T13:50:00,S3,5.048
2026-02-20T13:50:00,S4,7.037
2026-02-20T13:55:00,S1,17.52
2026-02-20T13:55:00,S2,28.827
2026-02-20T13:55:00,S3,5.042
2026-02-20T13:55:00,S4,7.05
2026-02-20T14:00:00,S1,17.577
2026-02-20T14:00:00,S2,28.941
2026-02-20T14:00:00,S3,4.967
2026-02-20T14:00:00,S4,7.15
2026-02-20T14:05:00,S1,17.436
2026-02-20T14:05:00,S2,28.7
2026-02-20T14:05:00,S3,5.106
2026-02-20T14:05:00,S4,7.087
2026-02-20T14:10:00,S1,17.756
2026-02-20T14:10:00,S2,28.77
2026-02-20T14:10:00,S3,4.995
2026-02-20T14:10:00,S4,7.09
2026-02-20T14:15:00,S1,16.974
2026-02-20T14:15:00,S2,28.638
2026-02-20T14:15:00,S3,5.036
2026-02-20T14:15:00,S4,7.057
2026-02-20T14:20:00,S1,17.281
2026-02-20T14:20:00,S2,27.69
2026-02-20T14:20:00,S3,4.99
2026-02-20T14:20:00,S4,7.068
2026-02-20T14:25:00,S1,17.334
2026-02-20T14:25:00,S2,28.021
2026-02-20T14:25:00,S3,5.13
2026-02-20T14:25:00,S4,7.017
2026-02-20T14:30:00,S1,17.569
2026-02-20T14:30:00,S2,28.623
2026-02-20T14:30:00,S3,4.972
2026-02-20T14:30:00,S4,7.145
2026-02-20T14:35:00,S1,16.764
2026-02-20T14:35:00,S2,28.791
2026-02-20T14:35:00,S3,5.098
2026-02-20T14:35:00,S4,7.019
2026-02-20T14:40:00,S1,17.622
2026-02-20T14:40:00,S2,28.21
2026-02-20T14:40:00,S3,5.036
2026-02-20T14:40:00,S4,7.061
2026-02-20T14:45:00,S1,17.04
2026-02-20T14:45:00,S2,28.634
2026-02-20T14:45:00,S3,5.072
2026-02-20T14:45:00,S4,6.957
2026-02-20T14:50:00,S1,17.496
2026-02-20T14:50:00,S2,27.466
2026-02-20T14:50:00,S3,5.086
2026-02-20T14:50:00,S4,7.097
2026-02-20T14:55:00,S1,16.61
2026-02-20T14:55:00,S2,27.974
2026-02-20T14:55:00,S3,4.91
2026-02-20T14:55:00,S4,7.026
2026-02-20T15:00:00,S1,16.837
2026-02-20T15:00:00,S2,28.455
2026-02-20T15:00:00,S3,5.098
2026-02-20T15:00:00,S4,7.102
2026-02-20T15:05:00,S1,16.701
2026-02-20T15:05:00,S2,27.954
2026-02-20T15:05:00,S3,4.854
2026-02-20T15:05:00,S4,6.988
2026-02-20T15:10:00,S1,17.188
2026-02-20T15:10:00,S2,28.719
2026-02-20T15:10:00,S3,4.885
2026-02-20T15:10:00,S4,6.995
2026-02-20T15:15:00,S1,16.795
2026-02-20T15:15:00,S2,28.062
2026-02-20T15:15:00,S3,4.914
2026-02-20T15:15:00,S4,7.042
2026-02-20T15:20:00,S1,16.592
2026-02-20T15:20:00,S2,27.874
2026-02-20T15:20:00,S3,5.018
2026-02-20T15:20:00,S4,7.017
2026-02-20T15:25:00,S1,16.559
2026-02-20T15:25:00,S2,27.775
2026-02-20T15:25:00,S3,4.963
2026-02-20T15:25:00,S4,6.995
2026-02-20T15:30:00,S1,16.575
2026-02-20T15:30:00,S2,28.487
2026-02-20T15:30:00,S3,5.01
2026-02-20T15:30:00,S4,6.994
2026-02-20T15:35:00,S1,16.864
2026-02-20T15:35:00,S2,27.561
2026-02-20T15:35:00,S3,5.055
2026-02-20T15:35:00,S4,7.024
2026-02-20T15:40:00,S1,16.538
2026-02-20T15:40:00,S2,27.856
2026-02-20T15:40:00,S3,4.831
2026-02-20T15:40:00,S4,6.945
2026-02-20T15:45:00,S1,16.113
2026-02-20T15:45:00,S2,27.662
2026-02-20T15:45:00,S3,5.091
2026-02-20T15:45:00,S4,7.109
2026-02-20T15:50:00,S1,16.709
2026-02-20T15:50:00,S2,27.766
2026-02-20T15:50:00,S3,4.804
2026-02-20T15:50:00,S4,6.966
2026-02-20T15:55:00,S1,16.166
2026-02-20T15:55:00,S2,27.205
2026-02-20T15:55:00,S3,4.931
2026-02-20T15:55:00,S4,6.966
2026-02-20T16:00:00,S1,15.706
2026-02-20T16:00:00,S2,27.764
2026-02-20T16:00:00,S3,4.854
2026-02-20T16:00:00,S4,6.998
2026-02-20T16:05:00,S1,17.082
2026-02-20T16:05:00,S2,26.957
2026-02-20T16:05:00,S3,4.734
2026-02-20T16:05:00,S4,6.968
2026-02-20T16:10:00,S1,16.698
2026-02-20T16:10:00,S2,28.195
2026-02-20T16:10:00,S3,4.834
2026-02-20T16:10:00,S4,7.003
2026-02-20T16:15:00,S1,16.108
2026-02-20T16:15:00,S2,27.21
2026-02-20T16:15:00,S3,5.14
2026-02-20T16:15:00,S4,6.899
2026-02-20T16:20:00,S1,16.318
2026-02-20T16:20:00,S2,27.412
2026-02-20T16:20:00,S3,5.012
2026-02-20T16:20:00,S4,6.976
2026-02-20T16:25:00,S1,16.296
2026-02-20T16:25:00,S2,26.969
2026-02-20T16:25:00,S3,4.943
2026-02-20T16:25:00,S4,6.95
2026-02-20T16:30:00,S1,16.365
2026-02-20T16:30:00,S2,26.923
2026-02-20T16:30:00,S3,4.948
2026-02-20T16:30:00,S4,6.962
2026-02-20T16:35:00,S1,16.502
2026-02-20T16:35:00,S2,27.011
2026-02-20T16:35:00,S3,4.772
2026-02-20T16:35:00,S4,7.023
2026-02-20T16:40:00,S1,15.752
2026-02-20T16:40:00,S2,26.684
2026-02-20T16:40:00,S3,4.863
2026-02-20T16:40:00,S4,7.025
2026-02-20T16:45:00,S1,15.282
2026-02-20T16:45:00,S2,28.335
2026-02-20T16:45:00,S3,4.992
2026-02-20T16:45:00,S4,6.964
2026-02-20T16:50:00,S1,15.973
2026-02-20T16:50:00,S2,26.997
2026-02-20T16:50:00,S3,4.946
2026-02-20T16:50:00,S4,6.981
2026-02-20T16:55:00,S1,16.149
2026-02-20T16:55:00,S2,26.854
2026-02-20T16:55:00,S3,4.886
2026-02-20T16:55:00,S4,6.938
2026-02-20T17:00:00,S1,15.849
2026-02-20T17:00:00,S2,27.27
2026-02-20T17:00:00,S3,4.946
2026-02-20T17:00:00,S4,6.795
2026-02-20T17:05:00,S1,16.111
2026-02-20T17:05:00,S2,26.793
2026-02-20T17:05:00,S3,4.894
2026-02-20T17:05:00,S4,6.919
2026-02-20T17:10:00,S1,16.24
2026-02-20T17:10:00,S2,27.078
2026-02-20T17:10:00,S3,4.831
2026-02-20T17:10:00,S4,6.956
2026-02-20T17:15:00,S1,15.471
2026-02-20T17:15:00,S2,25.978
2026-02-20T17:15:00,S3,4.84
2026-02-20T17:15:00,S4,6.975
2026-02-20T17:20:00,S1,16.111
2026-02-20T17:20:00,S2,26.777
2026-02-20T17:20:00,S3,4.946
2026-02-20T17:20:00,S4,6.955
2026-02-20T17:25:00,S1,15.52
2026-02-20T17:25:00,S2,26.689
2026-02-20T17:25:00,S3,4.949
2026-02-20T17:25:00,S4,6.963
2026-02-20T17:30:00,S1,16.128
2026-02-20T17:30:00,S2,26.762
2026-02-20T17:30:00,S3,4.911
2026-02-20T17:30:00,S4,6.976
2026-02-20T17:35:00,S1,15.671
2026-02-20T17:35:00,S2,25.995
2026-02-20T17:35:00,S3,4.868
2026-02-20T17:35:00,S4,6.882
2026-02-20T17:40:00,S1,15.413
2026-02-20T17:40:00,S2,26.276
2026-02-20T17:40:00,S3,4.815
2026-02-20T17:40:00,S4,6.901
2026-02-20T17:45:00,S1,14.957
2026-02-20T17:45:00,S2,26.387
2026-02-20T17:45:00,S3,4.877
2026-02-20T17:45:00,S4,6.872
2026-02-20T17:50:00,S1,15.821
2026-02-20T17:50:00,S2,26.664
2026-02-20T17:50:00,S3,4.746
2026-02-20T17:50:00,S4,6.872
2026-02-20T17:55:00,S1,15.293
2026-02-20T17:55:00,S2,25.77
2026-02-20T17:55:00,S3,4.939
2026-02-20T17:55:00,S4,6.898
2026-02-20T18:00:00,S1,15.442
2026-02-20T18:00:00,S2,25.243
2026-02-20T18:00:00,S3,4.922
2026-02-20T18:00:00,S4,6.843
2026-02-20T18:05:00,S1,15.529
2026-02-20T18:05:00,S2,26.223
2026-02-20T18:05:00,S3,4.978
2026-02-20T18:05:00,S4,6.836
2026-02-20T18:10:00,S1,14.425
2026-02-20T18:10:00,S2,26.134
2026-02-20T18:10:00,S3,5.012
2026-02-20T18:10:00,S4,6.961
2026-02-20T18:15:00,S1,15.53
2026-02-20T18:15:00,S2,25.784
2026-02-20T18:15:00,S3,4.931
2026-02-20T18:15:00,S4,6.848
2026-02-20T18:20:00,S1,15.6
2026-02-20T18:20:00,S2,26.187
2026-02-20T18:20:00,S3,4.95
2026-02-20T18:20:00,S4,7.032
2026-02-20T18:25:00,S1,15.547
2026-02-20T18:25:00,S2,25.686
2026-02-20T18:25:00,S3,4.862
2026-02-20T18:25:00,S4,6.803
2026-02-20T18:30:00,S1,15.145
2026-02-20T18:30:00,S2,25.687
2026-02-20T18:30:00,S3,4.822
2026-02-20T18:30:00,S4,6.896
2026-02-20T18:35:00,S1,15.079
2026-02-20T18:35:00,S2,26.333
2026-02-20T18:35:00,S3,4.863
2026-02-20T18:35:00,S4,6.886
2026-02-20T18:40:00,S1,15.231
2026-02-20T18:40:00,S2,25.856
2026-02-20T18:40:00,S3,4.928
2026-02-20T18:40:00,S4,6.841
2026-02-20T18:45:00,S1,15.096
2026-02-20T18:45:00,S2,25.609
2026-02-20T18:45:00,S3,4.754
2026-02-20T18:45:00,S4,6.841
2026-02-20T18:50:00,S1,15.142
2026-02-20T18:50:00,S2,26.098
2026-02-20T18:50:00,S3,4.882
2026-02-20T18:50:00,S4,6.889
2026-02-20T18:55:00,S1,15.589
2026-02-20T18:55:00,S2,25.604
2026-02-20T18:55:00,S3,4.892
2026-02-20T18:55:00,S4,6.872
2026-02-20T19:00:00,S1,15.367
2026-02-20T19:00:00,S2,25.365
2026-02-20T19:00:00,S3,4.665
2026-02-20T19:00:00,S4,6.869
2026-02-20T19:05:00,S1,15.757
2026-02-20T19:05:00,S2,26.006
2026-02-20T19:05:00,S3,4.937
2026-02-20T19:05:00,S4,6.935
2026-02-20T19:10:00,S1,15.276
2026-02-20T19:10:00,S2,25.641
2026-02-20T19:10:00,S3,4.811
2026-02-20T19:10:00,S4,6.856
2026-02-20T19:15:00,S1,15.447
2026-02-20T19:15:00,S2,26.058
2026-02-20T19:15:00,S3,4.849
2026-02-20T19:15:00,S4,6.847
2026-02-20T19:20:00,S1,15.219
2026-02-20T19:20:00,S2,25.752
2026-02-20T19:20:00,S3,4.745
2026-02-20T19:20:00,S4,6.753
2026-02-20T19:25:00,S1,15.015
2026-02-20T19:25:00,S2,24.898
2026-02-20T19:25:00,S3,4.82
2026-02-20T19:25:00,S4,6.859
2026-02-20T19:30:00,S1,15.038
2026-02-20T19:30:00,S2,26.069
2026-02-20T19:30:00,S3,4.887
2026-02-20T19:30:00,S4,6.88
